Toilettenbürste,Substantiv,"Toilette,Bürste",f,Toilettenbürste,,,,,,,,,Toilettenbürsten,,,,,,,,,Toilettenbürste,,,,,,,,,Toilettenbürsten,,,,,,,,,Toilettenbürste,,,,,,,,,Toilettenbürsten,,,,,,,,,Toilettenbürste,,,,,,,,,Toilettenbürsten,,,,,,,,
Trüffelreibe,Substantiv,"Trüffel,Reibe",f,Trüffelreibe,,,,,,,,,Trüffelreiben,,,,,,,,,Trüffelreibe,,,,,,,,,Trüffelreiben,,,,,,,,,Trüffelreibe,,,,,,,,,Trüffelreiben,,,,,,,,,Trüffelreibe,,,,,,,,,Trüffelreiben,,,,,,,,
Tätowiermaschine,Substantiv,"tätowieren,Maschine",f,Tätowiermaschine,,,,,,,,,Tätowiermaschinen,,,,,,,,,Tätowiermaschine,,,,,,,,,Tätowiermaschinen,,,,,,,,,Tätowiermaschine,,,,,,,,,Tätowiermaschinen,,,,,,,,,Tätowiermaschine,,,,,,,,,Tätowiermaschinen,,,,,,,,
Voltmeter,Substantiv,,n,Voltmeter,,,,,,,,,Voltmeter,,,,,,,,,Voltmeters,,,,,,,,,Voltmeter,,,,,,,,,Voltmeter,,,,,,,,,Voltmetern,,,,,,,,,Voltmeter,,,,,,,,,Voltmeter,,,,,,,,
Vorschlaghammer,Substantiv,,m,Vorschlaghammer,,,,,,,,,Vorschlaghämmer,,,,,,,,,Vorschlaghammers,,,,,,,,,Vorschlaghämmer,,,,,,,,,Vorschlaghammer,,,,,,,,,Vorschlaghämmern,,,,,,,,,Vorschlaghammer,,,,,,,,,Vorschlaghämmer,,,,,,,,
Wasserpumpenzange,Substantiv,"Wasserpumpe,Zange",f,Wasserpumpenzange,,,,,,,,,Wasserpumpenzangen,,,,,,,,,Wasserpumpenzange,,,,,,,,,Wasserpumpenzangen,,,,,,,,,Wasserpumpenzange,,,,,,,,,Wasserpumpenzangen,,,,,,,,,Wasserpumpenzange,,,,,,,,,Wasserpumpenzangen,,,,,,,,
Wasserwaage,Substantiv,"Wasser,Waage",f,Wasserwaage,,,,,,,,,Wasserwaagen,,,,,,,,,Wasserwaage,,,,,,,,,Wasserwaagen,,,,,,,,,Wasserwaage,,,,,,,,,Wasserwaagen,,,,,,,,,Wasserwaage,,,,,,,,,Wasserwaagen,,,,,,,,
Wiegemesser,Substantiv,"wiegen,Messer",n,Wiegemesser,,,,,,,,,Wiegemesser,,,,,,,,,Wiegemessers,,,,,,,,,Wiegemesser,,,,,,,,,Wiegemesser,,,,,,,,,Wiegemessern,,,,,,,,,Wiegemesser,,,,,,,,,Wiegemesser,,,,,,,,
Wimpernzange,Substantiv,"Wimper,Zange",f,Wimpernzange,,,,,,,,,Wimpernzangen,,,,,,,,,Wimpernzange,,,,,,,,,Wimpernzangen,,,,,,,,,Wimpernzange,,,,,,,,,Wimpernzangen,,,,,,,,,Wimpernzange,,,,,,,,,Wimpernzangen,,,,,,,,
Zahnbürste,Substantiv,"Zahn,Bürste",f,Zahnbürste,,,,,,,,,Zahnbürsten,,,,,,,,,Zahnbürste,,,,,,,,,Zahnbürsten,,,,,,,,,Zahnbürste,,,,,,,,,Zahnbürsten,,,,,,,,,Zahnbürste,,,,,,,,,Zahnbürsten,,,,,,,,
Zange,Substantiv,,f,Zange,,,,,,,,,Zangen,,,,,,,,,Zange,,,,,,,,,Zangen,,,,,,,,,Zange,,,,,,,,,Zangen,,,,,,,,,Zange,,,,,,,,,Zangen,,,,,,,,
Zeitmaschine,Substantiv,"Zeit,Maschine",f,Zeitmaschine,,,,,,,,,Zeitmaschinen,,,,,,,,,Zeitmaschine,,,,,,,,,Zeitmaschinen,,,,,,,,,Zeitmaschine,,,,,,,,,Zeitmaschinen,,,,,,,,,Zeitmaschine,,,,,,,,,Zeitmaschinen,,,,,,,,
Zimmermannshammer,Substantiv,,m,Zimmermannshammer,,,,,,,,,Zimmermannshämmer,,,,,,,,,Zimmermannshammers,,,,,,,,,Zimmermannshämmer,,,,,,,,,Zimmermannshammer,,,,,,,,,Zimmermannshämmern,,,,,,,,,Zimmermannshammer,,,,,,,,,Zimmermannshämmer,,,,,,,,
Zinnlöffel,Substantiv,"Zinn,Löffel",m,Zinnlöffel,,,,,,,,,Zinnlöffel,,,,,,,,,Zinnlöffels,,,,,,,,,Zinnlöffel,,,,,,,,,Zinnlöffel,,,,,,,,,Zinnlöffeln,,,,,,,,,Zinnlöffel,,,,,,,,,Zinnlöffel,,,,,,,,
Zirkel,Substantiv,,m,Zirkel,,,,,,,,,Zirkel,,,,,,,,,Zirkels,,,,,,,,,Zirkel,,,,,,,,,Zirkel,,,,,,,,,Zirkeln,,,,,,,,,Zirkel,,,,,,,,,Zirkel,,,,,,,,
Zollstock,Substantiv,,m,Zollstock,,,,,,,,,Zollstöcke,,,,,,,,,Zollstockes,Zollstocks,,,,,,,,Zollstöcke,,,,,,,,,Zollstock,Zollstocke,,,,,,,,Zollstöcken,,,,,,,,,Zollstock,,,,,,,,,Zollstöcke,,,,,,,,
Zufallsgenerator,Substantiv,"Zufall,Generator",m,Zufallsgenerator,,,,,,,,,Zufallsgeneratoren,,,,,,,,,Zufallsgenerators,,,,,,,,,Zufallsgeneratoren,,,,,,,,,Zufallsgenerator,,,,,,,,,Zufallsgeneratoren,,,,,,,,,Zufallsgenerator,,,,,,,,,Zufallsgeneratoren,,,,,,,,
Zungenspatel,Substantiv,"Zunge,Spatel",,,,Zungenspatel,Zungenspatel,,,,,,Zungenspatel,,,,,,,,,,,Zungenspatels,Zungenspatels,,,,,,Zungenspatel,,,,,,,,,,,Zungenspatel,Zungenspatel,,,,,,Zungenspateln,,,,,,,,,,,Zungenspatel,Zungenspatel,,,,,,Zungenspatel,,,,,,,,
Zylindersäge,Substantiv,"Zylinder,Säge",f,Zylindersäge,,,,,,,,,Zylindersägen,,,,,,,,,Zylindersäge,,,,,,,,,Zylindersägen,,,,,,,,,Zylindersäge,,,,,,,,,Zylindersägen,,,,,,,,,Zylindersäge,,,,,,,,,Zylindersägen,,,,,,,,
